cod_municipio,obitos_resp,pop_2021,obitos_resp_100k
4320800,105,31035,338.32769453842434
4320859,2,4769,41.937513105472846
4320909,115,24552,468.3936135549039
4321006,23,10577,217.4529639784438
4321105,10,17332,57.69674590353104
4321204,195,57584,338.6357321478188
4321303,166,26885,617.4446717500465
4321329,8,3077,259.99350016249593
4321402,154,13434,1146.3450945362513
4321436,8,11315,70.70260715863897
4321451,136,33766,402.7720191909021
4321501,175,39064,447.9827974605775
4321600,336,52632,638.3948928408573
4321634,6,2643,227.01475595913735
4321667,5,11115,44.9842555105713
4321709,46,28581,160.94608306217418
4321808,104,23876,435.583849891104
4321907,212,23852,888.8143551903404
4321956,21,5791,362.6316698324987
4322004,74,29856,247.85637727759914
4322103,23,5644,407.512402551382
4322152,3,4577,65.54511688879178
4322202,27,24068,112.18215057337544
4322251,6,4939,121.48208139299453
4322301,57,7810,729.8335467349552
4322376,1,2321,43.084877208099954
4322400,508,126866,400.4224930241357
4322509,311,66575,467.14232069095004
4322525,9,3515,256.04551920341396
4322533,33,11828,278.9989854582347
4322541,2,5981,33.43922420999833
4322608,201,71973,279.27139343920635
4322707,62,27099,228.7907302852504
4322806,80,26533,301.5113255191648
4322855,2,1795,111.42061281337047
4322905,18,4690,383.7953091684435
4323002,480,256302,187.27906922302597
4323101,13,4599,282.67014568384434
4323408,9,4363,206.280082512033
4323457,3,4277,70.1426233341127
4323606,1,1557,64.22607578676943
4323705,9,2855,315.23642732049035
4323754,2,3092,64.68305304010349
4323770,2,3031,65.98482349059717
4323804,6,16775,35.767511177347245
5000203,13,15776,82.40365111561866
5000252,8,5417,147.68321949418498
5000609,122,39826,306.3325465776126
5000708,32,25237,126.79795538296945
5000807,8,9076,88.14455707360071
5000856,36,10932,329.3084522502744
5000906,13,9020,144.12416851441242
5001003,80,26069,306.8779009551575
5001102,310,48029,645.4433779591496
5001243,18,12332,145.96172559195588
5001508,4,7266,55.05092210294522
5001904,49,23325,210.07502679528403
5002001,4,11349,35.24539607013834
5002100,14,24735,56.59995957145745
5002159,20,7838,255.16713447307987
5002209,40,22190,180.26137899954935
5002308,12,11853,101.24019235636548
5002407,63,30593,205.92946098780766
5002605,30,13693,219.09004600890967
5002704,5296,906092,584.4881093752069
5002803,4,6182,64.70397929472662
5002902,72,22002,327.242977911099
5002951,48,25865,185.57896771699208
5003108,8,6054,132.14403700033037
5003157,12,15352,78.1657113079729
5003207,732,112058,653.2331471202413
5003256,66,21142,312.17481789802287
5003306,100,33459,298.87324785558445
5003454,20,12984,154.03573629081947
5003488,22,11467,191.8548879393041
5003504,3,5975,50.2092050209205
5003702,1388,225495,615.5347125213419
5003751,31,12400,250.0
5003801,87,19170,453.8341158059468
5003900,6,3059,196.1425302386401
5004007,16,9950,160.80402010050253
5004106,21,9824,213.76221498371336
5004304,42,16176,259.6439169139466
5004403,13,7588,171.3231418028466
5004502,29,25162,115.25315952626977
5004601,26,21376,121.63173652694611
5004700,77,23232,331.43939393939394
5004809,2,9243,21.637996321540626
5004908,9,7265,123.88162422573986
5005004,44,26238,167.69570851436848
5005152,6,6787,88.40430234271402
5005202,12,23689,50.65642281227574
5005251,1,7419,13.478905512872355
5005400,66,48022,137.4370080379826
5005608,33,28220,116.93834160170093
5005681,28,18473,151.57256536566882
5005707,131,55689,235.23496561259853
5005806,6,13862,43.28379743182802
5006002,22,22430,98.0829246544806
5006200,161,55224,291.539910183978
5006259,9,3684,244.29967426710098
5006275,12,5654,212.23912274495933
5006309,244,42276,577.1596177500237
5006358,13,14404,90.25270758122744
5006408,25,7621,328.04093950925073
5006606,312,93937,332.1374964071665
5006903,43,17298,248.58365128916637
5007109,25,24966,100.13618521188816
5007208,50,38186,130.9380401194155
5007307,17,4793,354.68391404131023
5007406,37,19973,185.25008761828468
5007505,5,5079,98.44457570387871
5007554,6,7900,75.9493670886076
5007695,45,27221,165.31354468976159
5007703,16,10771,148.54702441741713
5007802,15,6542,229.28767960868237
5007901,68,59245,114.77761836441894
5007935,10,19721,50.70736778053851
5007950,11,11674,94.22648620866883
5007976,3,3588,83.61204013377926
5008008,12,22269,53.8865687727334
5008305,544,123281,441.26832196364404
5008404,18,6109,294.64724177443117
5100201,74,26204,282.3996336437185
5100250,282,51959,542.7356184684078
5100300,27,19385,139.28295073510446
5100409,17,12151,139.90618056127067
5100508,6,11473,52.296696591998604
5100607,15,11133,134.73457289140393
5100805,4,10283,38.89915394340173
5101209,1,946,105.70824524312897
5101258,9,16951,53.094212730812345
5101308,12,9502,126.28920227320565
5101407,23,22714,101.25913533503567
5101605,2,8164,24.49779519843214
5101704,60,35307,169.9379726399864
5101803,371,61135,606.8536844687985
5101902,15,20140,74.47864945382324
5102504,610,94861,643.0461411960658
5102603,8,16919,47.28411844671671
5102637,39,36143,107.90471183908365
5102678,110,45740,240.4897245299519
5102694,2,4728,42.30118443316413
5102702,40,21842,183.1334126911455
5102793,14,10199,137.26835964310226
5102850,3,8749,34.28963310092582
5103007,20,19453,102.81190561867064
5103056,16,12245,130.66557778685177
5103106,5,5681,88.0126738250308
5103205,197,33649,585.455734197153
5103254,61,39861,153.03178545445422
5103304,12,21008,57.12109672505712
5103353,56,31510,177.7213582989527
5103379,6,20238,29.647198339756894
5103403,4836,618124,782.3672919996635
5103437,5,5241,95.40164090822363
5103502,20,22178,90.17945711966814
5103601,16,8159,196.1024635371982
5103700,5,14522,34.43051921222972
5103858,13,7782,167.05217167823182
5103908,6,5592,107.29613733905579
5103957,3,3008,99.73404255319149
5104104,51,36130,141.15693329642957
5104203,22,15245,144.30960970810102
5104500,2,2779,71.96833393306945
5104526,2,7920,25.252525252525253
5104559,2,3704,53.99568034557235
5104609,14,13552,103.30578512396694
5104807,67,27807,240.94652425648218
5104906,7,8451,82.83043426813394
5105002,13,8582,151.47984152878118
5105101,60,35121,170.83796019475528
5105150,237,41101,576.6283058806355
5105176,9,16335,55.09641873278237
5105200,28,11176,250.53686471009306
5105234,2,6186,32.33107015842224
5105259,141,67620,208.5181898846495
5105507,23,16271,141.35578636838548
5105580,13,10301,126.20133967575964
5105606,24,16793,142.91669147859227
5105622,31,27941,110.94806914569986
5105903,19,15334,123.90765618886135
5106000,5,5923,84.41668073611346
5106109,12,13104,91.57509157509158
5106158,5,15685,31.877590054191902
5106216,4,12831,31.174499259605643
5106224,140,46813,299.06222630465896
5106232,37,20563,179.9348344113213
5106240,5,12298,40.65701740120345
5106257,42,20944,200.53475935828877
5106265,1,9363,10.680337498664958
5106273,8,4051,197.4821031843989
5106281,5,4938,101.2555690562981
5106299,4,11244,35.574528637495554
5106307,43,22861,188.09325926249946
5106372,11,17446,63.05170239596469
5106422,79,35338,223.55537947818212
5106455,4,2649,151.00037750094376
5106505,82,33315,246.13537445595077
5106703,4,1550,258.06451612903226
5106752,105,45774,229.38786210512518
5106778,4,12685,31.533307055577453
5106802,19,5363,354.27932127540555
5106828,16,12097,132.26419773497562
5106851,1,2877,34.75842891901286
5107008,40,15916,251.31942699170645
5107040,248,63092,393.07677677043046
5107065,20,17937,111.50136589173218
5107107,28,18846,148.57264140931764
5107180,10,10329,96.8147933004163
5107198,8,2422,330.30553261767136
5107206,4,5150,77.66990291262135
5107248,5,4563,109.57703265395573
5107263,1,3155,31.695721077654518
5107297,2,4450,44.943820224719104
5107305,11,21011,52.35352910380277
5107354,3,5620,53.380782918149464
5107404,2,4771,41.919932928107315
5107602,1298,236042,549.9021360605316
5107701,19,17054,111.4108127125601
5107743,2,2633,75.9589821496392
5107750,4,3295,121.39605462822458
5107792,7,5334,131.23359580052494
5107800,17,16999,100.00588269898229
5107859,19,11843,160.43232289115934
5107875,7,26688,26.229016786570742
5107909,673,146005,460.9431183863566
5107925,410,92769,441.957981653354
5107941,1,9429,10.605578534309046
5107958,304,105711,287.57650575626
5108006,10,14046,71.19464616260858
5108055,28,9473,295.5769027763116
5108105,4,3824,104.60251046025104
5108204,6,3547,169.15703411333521
5108303,1,3490,28.653295128939828
5108352,1,3126,31.98976327575176
5108402,1123,287526,390.5733742339823
5108501,6,11402,52.62234695667427
5108600,32,26496,120.77294685990339
5108808,2,4464,44.80286738351254
5108857,5,3304,151.3317191283293
5108956,10,9277,107.79346771585642
5200050,17,8958,189.77450323732975
5200100,29,20461,141.73305312545818
5200134,46,22546,204.02732191963096
5200175,11,5793,189.88434317279476
5200209,3,1830,163.9344262295082
5200258,425,217698,195.22457716653346
5200308,68,28010,242.77043912888254
5200506,10,1986,503.5246727089627
5200555,9,6605,136.26040878122635
5200605,6,7688,78.04370447450572
5200803,23,8705,264.21596783457784
5200829,2,3845,52.01560468140442
5200852,26,6164,421.8040233614536
5200902,9,3069,293.2551319648094
5201108,2406,391772,614.1327098414384
5201306,20,21981,90.9876711705564
5201405,2327,590146,394.309204840836
5201454,4,2474,161.68148746968473
5201504,8,4232,189.0359168241966
5201603,21,3486,602.4096385542168
5201702,49,20273,241.7007842943817
5201801,18,10496,171.4939024390244
5202155,16,7783,205.57625594243865
5202353,4,2536,157.72870662460568
5202502,12,10110,118.69436201780415
5202601,6,3058,196.20667102681492
5202809,4,2409,166.04400166044002
5203104,3,5280,56.81818181818182
5203203,18,11408,157.78401122019636
5203302,63,30492,206.61157024793388
5203401,28,8869,315.70639305445934
5203500,73,25648,284.62258265751717
5203559,5,9919,50.40830728904123
5203575,6,4493,133.54106387714222
5203609,5,3746,133.47570742124933
5203807,2,5797,34.50060376056581
5203906,53,9484,558.8359342049768
5203939,9,2476,363.48949919224555
5203962,13,3283,395.97928723728296
5204003,14,8046,173.99950285856326
5204102,13,12666,102.63698089373125
5204250,11,8031,136.96924417880712
5204300,60,16270,368.77688998156117
5204409,33,19107,172.71157167530225
5204508,288,93196,309.02613846087814
5204557,3,3848,77.96257796257797
5204607,3,3649,82.2143052891203
5204656,11,3632,302.86343612334804
5204706,26,12764,203.69790034471953
5204805,5,7738,64.61617989144482
5204854,10,7940,125.94458438287154
5204904,62,20007,309.8915379617134
5204953,19,1830,1038.2513661202186
5205000,6,10186,58.90437855880621
5205059,11,3407,322.86469034341064
5205109,697,110983,628.0241118009064
5205208,8,5101,156.83199372672024
5205307,11,9725,113.11053984575835
5205406,283,22306,1268.716937146956
5205455,17,8703,195.33494197403195
5205471,13,10486,123.97482357428953
5205497,47,72890,64.48072437920153
5205513,34,20504,165.82130316035895
5205521,5,3360,148.8095238095238
5205703,5,2290,218.34061135371178
5205802,20,11169,179.06706061420002
5205901,27,9869,273.5839497416152
5206206,103,60210,171.06792891546255
5206305,8,2964,269.9055330634278
5206404,48,17044,281.6240319173903
5206503,9,3472,259.2165898617512
5206602,6,2837,211.49101163200564
5206701,1,3306,30.248033877797944
5206800,9,2953,304.7748052827633
5207105,2,2479,80.67769261799113
5207253,19,7247,262.17745273906445
5207352,16,3688,433.83947939262475
5207402,34,12467,272.7199807491778
5207501,5,3264,153.18627450980392
5207535,9,6576,136.86131386861314
5207600,9,5553,162.07455429497568
5207808,20,13449,148.7099412595732
5207907,21,17005,123.49309026756836
5208004,341,123684,275.7025969405905
5208103,5,4172,119.84659635666347
5208152,3,3880,77.31958762886597
5208301,5,4778,104.64629552113855
5208400,23,11224,204.91803278688525
5208509,7,5625,124.44444444444444
5208608,267,71075,375.6595145972564
5208707,12737,1536097,829.1794072900344
5208806,50,45296,110.38502296008478
5208905,139,22381,621.0625083776417
5209101,144,34202,421.0280100578914
5209150,9,5988,150.3006012024048
5209200,25,14207,175.9695924544239
5209291,5,1951,256.278831368529
5209408,2,3846,52.00208008320333
5209457,4,1737,230.28209556706966
5209606,9,3733,241.09295472810072
5209705,26,22124,117.51943590670764
5209804,15,3508,427.594070695553
5209903,18,14082,127.82275244993609
5209937,21,6235,336.80834001603847
5209952,26,15787,164.69246848672958
5210000,127,53259,238.45734993146698
5210109,43,27174,158.23949363362038
5210158,2,2893,69.13238852402351
5210208,120,31499,380.9644750627004
5210307,9,2786,323.0437903804738
5210406,71,43622,162.76190912842145
5210562,8,4685,170.75773745997864
5210604,19,5206,364.963503649635
5210802,15,4475,335.195530726257
5210901,36,23421,153.7082105802485
5211008,25,4685,533.6179295624333
5211206,113,25681,440.01401814571085
5211305,12,7259,165.31202644992422
5211404,39,8960,435.26785714285717
5211503,525,105809,496.1770737838936
5211701,20,6025,331.9502074688797
5211800,148,51338,288.2854805407301
5211909,483,102065,473.2278450007348
5212006,14,2860,489.5104895104895
5212055,1,2506,39.904229848363926
5212105,14,7402,189.13807079167793
5212204,45,18371,244.95128191170866
5212253,4,1621,246.76125848241827
5212303,10,7651,130.70186903672723
5212501,644,211508,304.4802087864289
5212600,9,2363,380.8717731696995
5212709,7,9081,77.08402158352604
5212808,36,9363,384.4921499519385
5212907,4,2250,177.77777777777777
5212956,6,4336,138.37638376383765
5213004,20,14327,139.59656592447826
5213087,114,28793,395.9295662140103
5213103,238,68154,349.20914399741764
5213400,2,1501,133.24450366422386
5213509,13,8684,149.7005988023952
5213707,37,8047,459.7986827389089
5213756,10,13672,73.14218841427736
5213772,2,4509,44.35573297848747
5213806,138,46548,296.4681618973962
5213855,7,2232,313.6200716845878
5213905,9,4206,213.98002853067047
5214002,16,15870,100.81915563957152
5214051,8,4713,169.74326331423723
5214101,12,3764,318.8097768331562
5214408,8,9260,86.39308855291577
5214507,465,30395,1529.8568843559797
5214606,51,46730,109.1375989728226
5214705,11,2357,466.6949512091642
5214804,2,2222,90.00900090009002
5214838,15,12945,115.87485515643105
5214861,14,8112,172.58382642998026
5214879,1,2934,34.08316291751875
5215009,6,10018,59.892194050708724
5215207,4,2843,140.6964474147028
5215231,47,117703,39.931012803411974
5215256,6,4544,132.04225352112675
5215306,41,15725,260.731319554849
5215405,2,3723,53.72011818426
5215504,6,6782,88.46947803007963
5215603,39,34430,113.27330816148708
5215652,1,3467,28.84338044418806
5215702,49,29392,166.71203048448558
5215801,7,2381,293.9941201175977
5215900,8,3582,223.33891680625348
5216007,4,2603,153.66884364195158
5216304,45,10140,443.7869822485207
5216403,45,10980,409.8360655737705
5216452,2,3143,63.63347120585428
5216809,11,10261,107.20202709287594
5216908,4,2194,182.31540565177758
5217104,57,24548,232.19814241486068
5217203,39,10272,379.67289719626166
5217302,70,25064,279.2850303223747
5217401,72,31686,227.22969134633593
5217609,142,90640,156.66372462488968
5217708,41,17860,229.5632698768197
5218003,271,45633,593.8684723774461
5218052,10,3931,254.3881963876876
5218102,2,4022,49.72650422675286
5218300,50,37414,133.63981397337895
5218508,121,50701,238.65406993944893
5218607,22,10940,201.09689213893967
5218706,10,4817,207.59809009757112
5218789,5,4612,108.41283607979184
5218805,938,241518,388.37684975861015
5218904,53,19947,265.70411590715395
5219001,8,7632,104.82180293501048
5219100,14,6634,211.03406692794695
5219209,4,2819,141.8942887548776
5219258,14,5523,253.48542458808618
5219308,283,38808,729.2310863739435
5219357,2,3815,52.424639580602886
5219407,3,8935,33.57582540570789
5219456,5,3355,149.03129657228018
5219506,8,2252,355.23978685612786
5219605,11,3280,335.3658536585366
5219704,44,8562,513.8986218173324
5219712,12,4854,247.21878862793574
5219738,9,6440,139.75155279503105
5219753,44,75829,58.025293753049624
5219803,14,13103,106.84576051285966
5219902,12,6267,191.47917663954044
5220009,8,14085,56.79801206957757
5220058,3,1345,223.04832713754647
5220108,140,34157,409.8720613637029
5220157,2,5215,38.350910834132314
5220207,65,21920,296.53284671532845
5220264,27,4082,661.4404703576678
5220280,4,2037,196.36720667648504
5220405,49,20985,233.50011913271385
5220454,219,118451,184.88657757216063
5220504,14,8642,161.99953714417958
5220603,43,20816,206.57186779400462
5220686,16,6879,232.5919465038523
5220702,2,3001,66.64445184938354
5221007,13,3521,369.2132916785004
5221080,2,3498,57.17552887364208
5221197,4,8186,48.86391399951136
5221304,3,2830,106.00706713780919
5221403,342,129823,263.4356007795229
5221452,5,3498,142.9388221841052
5221502,9,4564,197.1954425942156
5221551,11,5365,205.03261882572227
5221577,2,2840,70.4225352112676
5221601,120,40840,293.8295788442703
5221700,28,13818,202.63424518743668
5221809,4,3066,130.4631441617743
5221858,143,172135,83.07433119353995
