cod_municipio,ano,n_ensino_superior,pop_2021,n_ensino_superior_por_1k_hab
3528502,2021,2627,101937,25.770819231486115
3528601,2021,223,9910,22.50252270433905
3528700,2021,111,5948,18.661735036987224
3528809,2021,476,14036,33.91279566828156
3528858,2021,206,3064,67.23237597911228
3528908,2021,86,4091,21.02175507210951
3529005,2021,18384,240590,76.41215345608713
3529104,2021,74,2106,35.13770180436847
3529203,2021,741,26628,27.82785038305543
3529302,2021,4808,83626,57.49408078827159
3529401,2021,15040,477552,31.493952491037625
3529500,2021,274,5565,49.23629829290206
3529609,2021,291,3824,76.09832635983264
3529658,2021,79,1905,41.46981627296588
3529708,2021,587,22355,26.258107805859986
3529807,2021,339,12966,26.145303100416474
3529906,2021,529,19643,26.9307132311765
3530003,2021,143,3106,46.03992273019961
3530102,2021,643,29706,21.64545882986602
3530201,2021,452,18338,24.648271349111134
3530300,2021,3156,60303,52.33570469130889
3530409,2021,163,4919,33.13681642610287
3530508,2021,2816,68980,40.82342708031313
3530607,2021,22663,450785,50.27452111316925
3530706,2021,8436,153033,55.12536511732763
3530805,2021,6802,93650,72.63214095034704
3530904,2021,162,3508,46.18015963511973
3531001,2021,188,2267,82.92898103220115
3531100,2021,1393,57648,24.1638912017763
3531209,2021,328,8111,40.43891012205647
3531308,2021,2746,50772,54.08492870085874
3531407,2021,1024,25373,40.35786071808615
3531506,2021,944,18968,49.768030366933786
3531605,2021,121,4166,29.044647143542967
3531704,2021,115,4696,24.48892674616695
3531803,2021,3352,60754,55.17332192119037
3531902,2021,1277,33288,38.36217255467436
3532009,2021,613,13781,44.48153254480807
3532058,2021,148,4795,30.86548488008342
3532108,2021,116,4506,25.74345317354638
3532157,2021,124,3179,39.0059767222397
3532207,2021,396,4904,80.75040783034258
3532306,2021,174,6642,26.196928635953025
3532405,2021,748,18698,40.00427853246337
3532504,2021,317,8923,35.52616832903732
3532603,2021,429,11527,37.21696885573002
3532702,2021,122,5298,23.027557568893922
3532801,2021,230,7068,32.54102999434069
3532827,2021,411,9860,41.683569979716026
3532843,2021,105,1852,56.69546436285097
3532868,2021,7,1278,5.477308294209703
3532900,2021,435,11355,38.30911492734478
3533007,2021,590,21689,27.202729494213656
3533106,2021,78,2325,33.54838709677419
3533205,2021,246,4053,60.69578090303479
3533254,2021,153,5945,25.735912531539107
3533304,2021,100,4160,24.03846153846154
3533403,2021,3526,60956,57.84500295294967
3533502,2021,1763,41414,42.570145361471965
3533601,2021,458,7478,61.24632254613533
3533700,2021,108,4291,25.168958284782104
3533809,2021,77,2471,31.161473087818695
3533908,2021,3893,55130,70.61491021222565
3534005,2021,242,4422,54.72636815920398
3534104,2021,170,6542,25.985937022317334
3534203,2021,683,7194,94.9402279677509
3534302,2021,2045,44360,46.10009017132552
3534401,2021,61279,699944,87.54843244602425
3534500,2021,141,2603,54.168267383787935
3534609,2021,1714,33000,51.93939393939394
3534708,2021,6737,114352,58.91457954386456
3534757,2021,638,10539,60.537052851314165
3534807,2021,199,8620,23.08584686774942
3534906,2021,275,14263,19.28065624342705
3535002,2021,389,13123,29.642612207574487
3535101,2021,228,13486,16.90642147412131
3535200,2021,306,9227,33.163541779559985
3535309,2021,1041,22272,46.74030172413793
3535408,2021,427,15862,26.919682259488084
3535507,2021,2347,45945,51.08281641092611
3535606,2021,549,18263,30.06077862344631
3535705,2021,290,6496,44.642857142857146
3535804,2021,1003,20395,49.1787202745771
3535903,2021,118,4095,28.815628815628816
3536000,2021,451,10949,41.19097634487168
3536109,2021,279,6508,42.870313460356485
3536208,2021,989,19723,50.14450134360899
3536257,2021,72,2169,33.19502074688797
3536307,2021,881,14807,59.4988856621868
3536406,2021,266,7454,35.68553796619265
3536505,2021,12392,112003,110.63989357427926
3536570,2021,71,1834,38.71319520174482
3536604,2021,239,8959,26.677084496037505
3536703,2021,2296,47111,48.73596399991509
3536802,2021,168,6110,27.495908346972175
3536901,2021,107,2481,43.12777106005643
3537008,2021,480,16811,28.552733329367676
3537107,2021,1966,48463,40.56703051812723
3537156,2021,143,3101,46.114156723637535
3537206,2021,208,11421,18.21206549338937
3537305,2021,3022,63757,47.39871700362313
3537404,2021,1209,25677,47.084939829419326
3537503,2021,287,8773,32.71400889091531
3537602,2021,2203,69001,31.927073520673613
3537701,2021,194,6038,32.12984431931103
3537800,2021,1373,55542,24.720031687731808
3537909,2021,1016,29402,34.55547241684239
3538006,2021,8647,170132,50.825241577128345
3538105,2021,582,17216,33.80576208178439
3538204,2021,416,15388,27.03405250844814
3538303,2021,98,3699,26.493646931603134
3538501,2021,310,13575,22.83609576427256
3538600,2021,1008,27462,36.7052654577234
3538709,2021,31704,407252,77.84860479506547
3538808,2021,1271,29869,42.552479158994274
3538907,2021,628,25719,24.417745635522376
3539004,2021,439,11471,38.27042106180804
3539103,2021,825,19178,43.01804150589217
3539202,2021,1044,27754,37.61619946674353
3539301,2021,4974,76877,64.70075575269587
3539400,2021,364,13765,26.443879404286232
3539509,2021,1378,40080,34.3812375249501
3539608,2021,255,5304,48.07692307692308
3539707,2021,133,3578,37.17160424818334
3539806,2021,4081,118349,34.48275862068966
3539905,2021,137,6113,22.41125470309177
3540002,2021,2393,22172,107.92891935774851
3540101,2021,100,3400,29.41176470588235
3540200,2021,1178,50852,23.165263903091322
3540259,2021,152,4674,32.520325203252035
3540309,2021,189,2577,73.34109429569267
3540408,2021,145,4152,34.922928709055874
3540507,2021,203,10067,20.164895202145626
3540606,2021,3283,53402,61.47709823602112
3540705,2021,3075,56504,54.420925952144984
3540754,2021,528,25130,21.01074413052129
3540804,2021,785,17516,44.81616807490295
3540853,2021,63,4212,14.957264957264957
3540903,2021,1007,21873,46.038494948109545
3541000,2021,11499,330845,34.756456951140265
3541059,2021,132,5317,24.826029716005266
